start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
19710,19698,5.0,14.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,787.0
19710,1971c,3.0,11.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,513.0
19710,19720,4.0,12.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,650.0
1964c,19688,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,354.0
18774,1964c,3.0,11.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,539.0
18774,19688,4.0,14.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,719.0
18774,18784,2.0,8.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,365.0
1297c,12a00,4.0,41.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,22.0,9.0,2.0,2.0,2.0,19987.0
1297c,12b9c,6.0,56.0,0.0,14.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,30.0,11.0,3.0,3.0,3.0,31659.0
1297c,12a2c,5.0,51.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,27.0,11.0,2.0,2.0,3.0,26861.0
12380,127a8,2.0,10.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,282724.0
1311c,127d4,3.0,17.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,2.0,26789.0
1311c,12360,2.0,9.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,21892.0
113dc,114f0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,32249.0
140c0,1448c,2.0,245.0,0.0,121.0,12.0,0.0,1.0,1.0,0.0,0.0,42.0,179.0,6.0,16.0,1.0,1.0,3760.0
140c0,14570,3.0,249.0,0.0,123.0,12.0,0.0,2.0,1.0,0.0,0.0,42.0,182.0,6.0,16.0,2.0,1.0,5232.0
1448c,14570,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1676.0
12360,127d4,2.0,16.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,1.0,13129.0
13a78,13670,2.0,266.0,0.0,137.0,17.0,0.0,2.0,0.0,0.0,0.0,42.0,201.0,5.0,16.0,2.0,0.0,13620.000000000002
13a78,13a88,3.0,269.0,0.0,138.0,17.0,0.0,2.0,1.0,0.0,0.0,42.0,202.0,6.0,16.0,2.0,1.0,15203.000000000002
13a78,13b50,4.0,273.0,0.0,139.0,18.0,0.0,3.0,1.0,0.0,0.0,42.0,205.0,6.0,16.0,3.0,1.0,17749.0
13670,13a88,2.0,265.0,0.0,137.0,16.0,0.0,1.0,1.0,0.0,0.0,42.0,199.0,6.0,16.0,1.0,1.0,13803.000000000002
13670,13b50,3.0,269.0,0.0,138.0,17.0,0.0,2.0,1.0,0.0,0.0,42.0,202.0,6.0,16.0,2.0,1.0,16349.000000000002
1a7c4,1a7ec,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,450.0
1022c,10318,2.0,12.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,10764.0
10e6c,10e08,2.0,49.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,32.0,3.0,6.0,2.0,0.0,13499.0
10e6c,10e9c,3.0,58.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,38.0,4.0,7.0,3.0,0.0,18881.0
10e08,10e9c,2.0,46.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,30.0,4.0,5.0,2.0,0.0,12366.0
12bb0,1315c,5.0,40.0,2.0,13.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,28.0,3.0,4.0,3.0,1.0,20660.0
12bb0,13120,2.0,13.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,7767.0
15a1c,156c4,8.0,39.0,8.0,14.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,26.0,4.0,4.0,0.0,5.0,8959.0
15a1c,13304,9.0,47.0,8.0,17.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,32.0,5.0,4.0,1.0,5.0,10184.0
1519c,15694,3.0,14.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,2.0,3828.0
1519c,13300,2.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2498.0
113d4,11510,2.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1830.0
131dc,12bc8,2.0,28.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,17.0,5.0,2.0,0.0,2.0,1679.0
131dc,12e60,3.0,32.0,1.0,13.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,20.0,5.0,2.0,1.0,2.0,1881.0
131dc,12e70,9.0,189.0,1.0,84.0,12.0,0.0,5.0,4.0,0.0,0.0,19.0,131.0,13.0,17.0,5.0,4.0,13737.0
131dc,12dc8,8.0,187.0,1.0,84.0,12.0,0.0,5.0,3.0,0.0,0.0,19.0,131.0,12.0,17.0,5.0,3.0,12533.0
11390,113bc,2.0,17.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,0.0,22598.0
15f7c,10464,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,3213.0
15f7c,10620,3.0,18.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,11.0,0.0,1.0,1.0,4781.0
11378,130cc,2.0,21.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,4.0,0.0,1.0,3311.0
15c7c,15c88,2.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,396.0
15c7c,133bc,9.0,25.0,0.0,11.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,15.0,0.0,1.0,6.0,2.0,1874.0
15c7c,15c98,3.0,9.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,526.0
